gid,role,role_score,cluster_id,priority_score,evidence,role_detail,secondary_roles,depth,is_seed
100000004340038100,peripheral,0.7833333333333333,4,0.4220986759789421,1 payer / 1 recipient; 49k out; no role rule met; seed money in 120,weak_signal,,3,False
100000005052998100,peripheral,0.7833333333333333,1,0.3620355893083166,1 payer / 1 recipient; 28k out; no role rule met; seed money in 8,weak_signal,,3,False
100000007597382100,terminal,0.9,7,0.396334653540862,1 payer → 16k in; no outgoing transfers although depth 3 was crawled; seed money in 22,terminal_observed,,3,False
100000008697670100,terminal,0.9,6,0.31141552760178043,1 payer → 25k in; no outgoing transfers although depth 3 was crawled; seed money in 18,terminal_observed,,3,False
100000008460102100,distributor,1.0,10,0.48547590121869505,pays 31 recipients 477k; from 1 payer; 100% passed on within 2 days; seed money in 23; flags near_threshold,distributor,transit,3,False
100000004399686100,terminal,0.9,12,0.5315106479186302,1 payer → 806k in; no outgoing transfers although depth 3 was crawled; seed money in 40k,terminal_observed,,3,False
100000008688155100,terminal,0.9,6,0.3104621452736752,1 payer → 24k in; no outgoing transfers although depth 3 was crawled; seed money in 17,terminal_observed,,3,False
100000004386331100,transit,0.6875,2,0.6141144167751706,"20k in from 1, 18k out to 2 (88%); 0% forwarded within 2 days; seed money in 18k",transit,,3,False
100000007999728100,terminal,0.9,15,0.40409790964114695,1 payer → 23k in; no outgoing transfers although depth 3 was crawled; seed money in 34,terminal_observed,,3,False
100000001597424100,terminal,0.9,15,0.41771765718550646,1 payer → 48k in; no outgoing transfers although depth 3 was crawled; seed money in 69,terminal_observed,,3,False
100000003677936100,peripheral,0.7711267605633804,4,0.48179856938171794,1 payer / 1 recipient; 13k out; no role rule met; seed money in 991,weak_signal,,3,False
100000002943472100,terminal,0.9,3,0.4355595264686174,1 payer → 170k in; no outgoing transfers although depth 3 was crawled; seed money in 89,terminal_observed,,3,False
100000004892144100,peripheral,0.8,12,0.43567302436482047,2 payers / 1 recipient; 180k out; no role rule met; seed money in 148k; flags round_amounts,weak_signal,,3,False
100000008077552100,terminal,0.9,1,0.5268118350158262,1 payer → 214k in; no outgoing transfers although depth 3 was crawled; seed money in 3k,terminal_observed,,3,False
100000002914245100,terminal,0.9,13,0.3833277946359987,1 payer → 141k in; no outgoing transfers although depth 3 was crawled; seed money in 307,terminal_observed,,3,False
100000004906181100,peripheral,0.0,7,0.3436943292819124,"100k in, 2.47M out (2473%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 140; flags near_threshold",weak_signal,transit,3,False
100000008514970100,peripheral,0.7833333333333333,13,0.3962892543823808,1 payer / 1 recipient; 31k out; no role rule met; seed money in 831,weak_signal,,3,False
100000008258458100,peripheral,0.0,2,0.3449882052986266,"19k in, 1.56M out (8200%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 198",weak_signal,transit,3,False
100000003484058100,peripheral,0.7833333333333333,15,0.43027052450555775,1 payer / 1 recipient; 6k out; no role rule met; seed money in 159,weak_signal,,3,False
100000003574895100,transit,0.7151029748283753,1,0.40221384456417714,"28k in from 1, 20k out to 1 (72%); 72% forwarded within 2 days; seed money in 24",transit,,3,False
100000000896111100,terminal,0.9,12,0.4950097244997467,1 payer → 287k in; no outgoing transfers although depth 3 was crawled; seed money in 14k,terminal_observed,,3,False
100000008715887100,terminal,0.9,6,0.30692101091214175,1 payer → 18k in; no outgoing transfers although depth 3 was crawled; seed money in 13,terminal_observed,,3,False
100000000560751100,terminal,0.9,4,0.5130558899960231,1 payer → 25k in; no outgoing transfers although depth 3 was crawled; seed money in 2k,terminal_observed,,3,False
100000008708207100,terminal,0.9,3,0.5285824021965929,2 payers → 465k in; no outgoing transfers although depth 3 was crawled; seed money in 1k,terminal_observed,,3,False
100000003152964100,peripheral,0.7833333333333333,1,0.507903085508407,1 payer / 1 recipient; 6k out; no role rule met; seed money in 2k,weak_signal,,3,False
100000004991812100,terminal,0.9,27,0.5182313940628797,1 payer → 10k in; no outgoing transfers although depth 3 was crawled; seed money in 2k,terminal_observed,,3,False
100000000291908100,peripheral,0.7833333333333333,1,0.5395689985490429,1 payer / 1 recipient; 13k out; no role rule met; seed money in 6k,weak_signal,,3,False
100000003132484100,terminal,0.9,3,0.4963716992541827,1 payer → 90k in; no outgoing transfers although depth 3 was crawled; seed money in 15k,terminal_observed,,3,False
100000004077081100,peripheral,0.0,4,0.3527514613989115,"140k in, 615k out (439%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 196; flags round_amounts",weak_signal,transit,3,False
100000004770073100,transit,1.0,1,0.5101503438532263,"5k in from 1, 5k out to 1 (100%); 100% forwarded within 2 days; seed money in 5",transit,,3,False
100000003163886100,terminal,0.9,16,0.5784987769466706,1 payer → 500k in; no outgoing transfers although depth 3 was crawled; seed money in 7k,terminal_observed,,3,False
100000000795374100,terminal,0.9,1,0.4893575292688376,1 payer → 50k in; no outgoing transfers although depth 3 was crawled; seed money in 671,terminal_observed,,3,False
100000002391278100,transit,0.6666666666666666,3,0.317499014838261,"30k in from 1, 53k out to 1 (176%); 67% forwarded within 2 days; seed money in 2k; flags near_threshold",transit,,3,False
100000004635886100,terminal,0.9,2,0.452856605849954,1 payer → 23k in; no outgoing transfers although depth 3 was crawled; seed money in 240,terminal_observed,,3,False
100000000413678100,peripheral,0.4910342577487765,8,0.42736497836276105,2 payers / 3 recipients; 528k out; no role rule met; seed money in 231; flags near_threshold,weak_signal,,3,False
100000008659950100,terminal,0.9,3,0.4468639169304358,1 payer → 246k in; no outgoing transfers although depth 3 was crawled; seed money in 129,terminal_observed,,3,False
100000003964910100,terminal,0.9,14,0.5441089143971627,2 payers → 1.00M in; no outgoing transfers although depth 3 was crawled; seed money in 6k,terminal_observed,,3,False
100000008764654100,terminal,0.9,6,0.3125051074053292,1 payer → 26k in; no outgoing transfers although depth 3 was crawled; seed money in 19,terminal_observed,,3,False
100000005830339100,consolidator,0.5998498498498499,1,0.656063239211798,5 payers → 476k in; sends on 71%; to 1 recipient; up to 1 payer same day; seed money in 4k,consolidator,,3,False
100000002032323100,peripheral,0.0,3,0.39510887626186963,"300k in, 1.05M out (350%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 1k",weak_signal,transit,3,False
100000008668099100,terminal,0.9,6,0.3035160740260519,1 payer → 16k in; no outgoing transfers although depth 3 was crawled; seed money in 11,terminal_observed,,3,False
100000008634520100,terminal,0.9,3,0.4230293587278067,1 payer → 90k in; no outgoing transfers although depth 3 was crawled; seed money in 47,terminal_observed,,3,False
100000002103448100,terminal,0.9,6,0.31427567458609595,1 payer → 27k in; no outgoing transfers although depth 3 was crawled; seed money in 20,terminal_observed,,3,False
100000005996909100,terminal,0.9,2,0.5009343146815431,1 payer → 6k in; no outgoing transfers although depth 3 was crawled; seed money in 994,terminal_observed,,3,False
100000007392365100,peripheral,0.19999999999999996,1,0.305604435316187,1 payer / 6 recipients; 1.77M out; no role rule met; seed money in 8,weak_signal,,3,False
100000008279405100,terminal,0.9,1,0.5288547971474801,1 payer → 235k in; no outgoing transfers although depth 3 was crawled; seed money in 3k,terminal_observed,,3,False
100000008343874100,transit,0.5057576666020068,13,0.509605553951452,"284k in from 2, 176k out to 2 (62%); 51% forwarded within 2 days; seed money in 1k",transit,,3,False
100000002548759100,terminal,0.9,3,0.49793797022178404,2 payers → 375k in; no outgoing transfers although depth 3 was crawled; seed money in 454,terminal_observed,,3,False
100000003069463100,peripheral,0.4478260869565218,24,0.36786938117315066,1 payer / 1 recipient; 18k out; no role rule met; seed money in 33,weak_signal,,3,False
100000008474391100,terminal,0.9,27,0.535256078493329,1 payer → 20k in; no outgoing transfers although depth 3 was crawled; seed money in 4k,terminal_observed,,3,False
100000003097324100,terminal,0.9,3,0.5315787466563521,2 payers → 294k in; no outgoing transfers although depth 3 was crawled; seed money in 1k,terminal_observed,,3,False
100000001852140100,terminal,0.9,40,0.442437498978519,1 payer → 30k in; no outgoing transfers although depth 3 was crawled; seed money in 2k,terminal_observed,,3,False
100000003293377100,terminal,0.9,7,0.41785385466095004,1 payer → 50k in; no outgoing transfers although depth 3 was crawled; seed money in 70,terminal_observed,,3,False
100000006048193100,terminal,0.9,1,0.49235387372859657,1 payer → 42k in; no outgoing transfers although depth 3 was crawled; seed money in 717,terminal_observed,,3,False
100000002435265100,terminal,0.9,1,0.4291582451227684,1 payer → 133k in; no outgoing transfers although depth 3 was crawled; seed money in 116,terminal_observed,,3,False
100000004587414100,terminal,0.9,7,0.5179589991119925,2 payers → 534k in; no outgoing transfers although depth 3 was crawled; seed money in 2k,terminal_observed,,3,False
100000001726614100,terminal,0.9,11,0.5002533273043251,1 payer → 139k in; no outgoing transfers although depth 3 was crawled; seed money in 991,terminal_observed,,3,False
100000003934614100,transit,0.5882352941176471,21,0.46704384287532846,"17k in from 2, 12k out to 1 (68%); 59% forwarded within 2 days; seed money in 596",transit,,3,False
100000008772246100,terminal,0.9,6,0.32244752311271163,1 payer → 44k in; no outgoing transfers although depth 3 was crawled; seed money in 32,terminal_observed,,3,False
100000002603371100,terminal,0.9,1,0.3797185615367434,1 payer → 9k in; no outgoing transfers although depth 3 was crawled; seed money in 9,terminal_observed,,3,False
100000004445291100,terminal,0.9,23,0.48717836966174005,1 payer → 20k in; no outgoing transfers although depth 3 was crawled; seed money in 644,terminal_observed,,3,False
100000008571243100,terminal,0.9,5,0.5076079909782792,1 payer → 134k in; no outgoing transfers although depth 3 was crawled; seed money in 620,terminal_observed,,3,False
100000001138283100,peripheral,0.022064665973962505,1,0.4012604622360721,1 payer / 2 recipients; 50k out; no role rule met; seed money in 1k,weak_signal,,3,False
100000002593344100,terminal,0.9,3,0.5351198810178855,2 payers → 431k in; no outgoing transfers although depth 3 was crawled; seed money in 2k,terminal_observed,,3,False
100000007390016100,peripheral,0.1523972602739726,7,0.30008843756072134,1 payer / 1 recipient; 346k out; no role rule met; seed money in 2k,weak_signal,,3,False
100000001285440100,terminal,0.9,3,0.5255860577368338,2 payers → 243k in; no outgoing transfers although depth 3 was crawled; seed money in 1k,terminal_observed,,3,False
100000006746688100,terminal,0.9,6,0.32108554835827563,1 payer → 41k in; no outgoing transfers although depth 3 was crawled; seed money in 30,terminal_observed,,3,False
100000006471232100,terminal,0.9,6,0.3213579433091629,1 payer → 42k in; no outgoing transfers although depth 3 was crawled; seed money in 30,terminal_observed,,3,False
100000008662805100,terminal,0.9,6,0.30446945635415706,1 payer → 16k in; no outgoing transfers although depth 3 was crawled; seed money in 12,terminal_observed,,3,False
100000004292885100,terminal,0.9,6,0.3406979848221534,1 payer → 113k in; no outgoing transfers although depth 3 was crawled; seed money in 82,terminal_observed,,3,False
100000008190442100,terminal,0.9,6,0.3009283219926236,1 payer → 13k in; no outgoing transfers although depth 3 was crawled; seed money in 9,terminal_observed,,3,False
100000007131370100,transit,1.0,2,0.5064730120162494,"30k in from 1, 30k out to 1 (100%); 0% forwarded within 2 days; seed money in 881",transit,,3,False
100000008717802100,terminal,0.9,6,0.3125051074053292,1 payer → 26k in; no outgoing transfers although depth 3 was crawled; seed money in 19,terminal_observed,,3,False
100000005357034100,terminal,0.9,1,0.37849278425775107,1 payer → 10k in; no outgoing transfers although depth 3 was crawled; seed money in 9,terminal_observed,,3,False
100000005532138100,terminal,0.9,4,0.4678383281487495,1 payer → 25k in; no outgoing transfers although depth 3 was crawled; seed money in 350,terminal_observed,,3,False
100000005264874100,peripheral,0.5666666666666667,18,0.43313067148987333,1 payer / 2 recipients; 78k out; no role rule met; seed money in 8k,weak_signal,,3,False
100000008193258100,peripheral,0.5,14,0.41274644933181526,1 payer / 1 recipient; 30k out; no role rule met; seed money in 197,weak_signal,,3,False
100000003190207100,peripheral,0.0,20,0.38639223783347953,"5k in, 377k out (7540%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 474",weak_signal,transit,3,False
100000004321983100,peripheral,0.5666666666666667,3,0.37831118762382626,1 payer / 2 recipients; 36k out; no role rule met; seed money in 805,weak_signal,,3,False
